Timestamp,Location,Traffic_Volume,Avg_Speed_kmh,Congestion_Level,Rainfall_mm,Metro_Construction_Active,Is_Weekend
2025-03-28 04:00:00,Whitefield Main Road,503,36.0,10.1,0.0,0,0
2025-03-28 05:00:00,Whitefield Main Road,985,32.1,19.7,0.0,0,0
2025-03-28 06:00:00,Whitefield Main Road,1589,27.3,31.8,0.0,0,0
2025-03-28 07:00:00,Whitefield Main Road,2058,23.5,41.2,0.0,0,0
2025-03-28 08:00:00,Whitefield Main Road,4124,7.0,82.5,0.0,0,0
2025-03-28 09:00:00,Whitefield Main Road,4638,5.0,92.8,0.0,0,0
2025-03-28 10:00:00,Whitefield Main Road,4382,5.0,87.7,0.0,0,0
2025-03-28 11:00:00,Whitefield Main Road,4025,7.8,80.5,0.0,0,0
2025-03-28 12:00:00,Whitefield Main Road,1758,25.9,35.2,0.0,0,0
2025-03-28 13:00:00,Whitefield Main Road,1684,26.5,33.7,0.0,0,0
2025-03-28 14:00:00,Whitefield Main Road,2121,23.0,42.4,0.0,0,0
2025-03-28 15:00:00,Whitefield Main Road,1907,24.7,38.1,0.0,0,0
2025-03-28 16:00:00,Whitefield Main Road,1987,24.1,39.7,0.0,0,0
2025-03-28 17:00:00,Whitefield Main Road,4351,5.2,87.0,0.0,0,0
2025-03-28 18:00:00,Whitefield Main Road,4509,5.0,90.2,0.0,0,0
2025-03-28 19:00:00,Whitefield Main Road,4408,5.0,88.2,0.0,0,0
2025-03-28 20:00:00,Whitefield Main Road,4582,5.0,91.7,0.0,0,0
2025-03-28 21:00:00,Whitefield Main Road,4887,5.0,97.8,0.0,0,0
2025-03-28 22:00:00,Whitefield Main Road,2064,23.5,41.3,0.0,0,0
2025-03-28 23:00:00,Whitefield Main Road,421,36.6,8.4,0.0,0,0
2025-03-29 00:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-29 01:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-29 02:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-29 03:00:00,Whitefield Main Road,594,35.2,11.9,0.0,0,1
2025-03-29 04:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-29 05:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-29 06:00:00,Whitefield Main Road,1458,28.3,29.2,0.0,0,1
2025-03-29 07:00:00,Whitefield Main Road,1315,29.5,26.3,1.3,0,1
2025-03-29 08:00:00,Whitefield Main Road,2004,24.0,40.1,0.0,0,1
2025-03-29 09:00:00,Whitefield Main Road,2581,19.3,51.6,0.0,0,1
2025-03-29 10:00:00,Whitefield Main Road,2469,20.2,49.4,0.0,0,1
2025-03-29 11:00:00,Whitefield Main Road,2566,19.5,51.3,0.0,0,1
2025-03-29 12:00:00,Whitefield Main Road,1089,31.3,21.8,0.0,0,1
2025-03-29 13:00:00,Whitefield Main Road,1058,31.5,21.2,0.0,0,1
2025-03-29 14:00:00,Whitefield Main Road,1795,25.6,35.9,0.0,0,1
2025-03-29 15:00:00,Whitefield Main Road,787,33.7,15.8,0.0,0,1
2025-03-29 16:00:00,Whitefield Main Road,831,33.4,16.6,0.0,0,1
2025-03-29 17:00:00,Whitefield Main Road,2555,19.6,51.1,0.0,0,1
2025-03-29 18:00:00,Whitefield Main Road,2915,16.7,58.3,0.0,0,1
2025-03-29 19:00:00,Whitefield Main Road,3198,14.4,64.0,0.0,0,1
2025-03-29 20:00:00,Whitefield Main Road,3350,13.2,67.0,0.0,0,1
2025-03-29 21:00:00,Whitefield Main Road,2808,17.5,56.2,0.0,0,1
2025-03-29 22:00:00,Whitefield Main Road,907,32.7,18.1,0.0,0,1
2025-03-29 23:00:00,Whitefield Main Road,630,35.0,12.6,1.6,0,1
2025-03-30 00:00:00,Whitefield Main Road,273,37.8,5.5,0.0,0,1
2025-03-30 01:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-30 02:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-30 03:00:00,Whitefield Main Road,275,37.8,5.5,0.0,0,1
2025-03-30 04:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-03-30 05:00:00,Whitefield Main Road,790,33.7,15.8,0.0,0,1
2025-03-30 06:00:00,Whitefield Main Road,1234,30.1,24.7,0.0,0,1
2025-03-30 07:00:00,Whitefield Main Road,833,33.3,16.7,0.0,0,1
2025-03-30 08:00:00,Whitefield Main Road,2528,19.8,50.6,0.0,0,1
2025-03-30 09:00:00,Whitefield Main Road,2954,16.4,59.1,0.0,0,1
2025-03-30 10:00:00,Whitefield Main Road,2265,21.9,45.3,0.0,0,1
2025-03-30 11:00:00,Whitefield Main Road,2381,20.9,47.6,0.0,0,1
2025-03-30 12:00:00,Whitefield Main Road,1226,30.2,24.5,0.0,0,1
2025-03-30 13:00:00,Whitefield Main Road,1221,30.2,24.4,0.0,0,1
2025-03-30 14:00:00,Whitefield Main Road,1190,30.5,23.8,0.0,0,1
2025-03-30 15:00:00,Whitefield Main Road,1151,30.8,23.0,0.0,0,1
2025-03-30 16:00:00,Whitefield Main Road,1472,28.2,29.4,0.0,0,1
2025-03-30 17:00:00,Whitefield Main Road,2893,16.9,57.9,0.0,0,1
2025-03-30 18:00:00,Whitefield Main Road,2874,17.0,57.5,0.0,0,1
2025-03-30 19:00:00,Whitefield Main Road,3083,15.3,61.7,0.0,0,1
2025-03-30 20:00:00,Whitefield Main Road,2761,17.9,55.2,0.0,0,1
2025-03-30 21:00:00,Whitefield Main Road,2780,17.8,55.6,0.0,0,1
2025-03-30 22:00:00,Whitefield Main Road,1311,29.5,26.2,0.0,0,1
2025-03-30 23:00:00,Whitefield Main Road,1817,25.5,36.4,6.3,0,1
2025-03-31 00:00:00,Whitefield Main Road,720,34.2,14.4,0.0,0,0
2025-03-31 01:00:00,Whitefield Main Road,406,36.7,8.1,0.0,0,0
2025-03-31 02:00:00,Whitefield Main Road,708,34.3,14.2,0.0,0,0
2025-03-31 03:00:00,Whitefield Main Road,344,37.2,6.9,0.0,0,0
2025-03-31 04:00:00,Whitefield Main Road,683,34.5,13.7,0.0,0,0
2025-03-31 05:00:00,Whitefield Main Road,774,33.8,15.5,0.0,0,0
2025-03-31 06:00:00,Whitefield Main Road,1882,24.9,37.6,0.0,0,0
2025-03-31 07:00:00,Whitefield Main Road,1994,24.0,39.9,0.0,0,0
2025-03-31 08:00:00,Whitefield Main Road,4542,5.0,90.9,0.0,0,0
2025-03-31 09:00:00,Whitefield Main Road,4197,6.4,84.0,0.0,0,0
2025-03-31 10:00:00,Whitefield Main Road,4019,7.8,80.4,0.0,0,0
2025-03-31 11:00:00,Whitefield Main Road,4597,5.0,91.9,0.0,0,0
2025-03-31 12:00:00,Whitefield Main Road,1939,24.5,38.8,0.0,0,0
2025-03-31 13:00:00,Whitefield Main Road,2387,20.9,47.8,0.0,0,0
2025-03-31 14:00:00,Whitefield Main Road,2113,23.1,42.3,0.0,0,0
2025-03-31 15:00:00,Whitefield Main Road,2314,21.5,46.3,0.0,0,0
2025-03-31 16:00:00,Whitefield Main Road,1833,25.3,36.7,0.0,0,0
2025-03-31 17:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-03-31 18:00:00,Whitefield Main Road,4346,5.2,86.9,0.0,0,0
2025-03-31 19:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-03-31 20:00:00,Whitefield Main Road,4702,5.0,94.0,1.1,0,0
2025-03-31 21:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-03-31 22:00:00,Whitefield Main Road,1666,26.7,33.3,0.0,0,0
2025-03-31 23:00:00,Whitefield Main Road,371,37.0,7.4,0.0,0,0
2025-04-01 00:00:00,Whitefield Main Road,647,34.8,12.9,0.0,0,0
2025-04-01 01:00:00,Whitefield Main Road,756,33.9,15.1,0.0,0,0
2025-04-01 02:00:00,Whitefield Main Road,420,36.6,8.4,0.0,0,0
2025-04-01 03:00:00,Whitefield Main Road,409,36.7,8.2,0.0,0,0
2025-04-01 04:00:00,Whitefield Main Road,570,35.4,11.4,0.0,0,0
2025-04-01 05:00:00,Whitefield Main Road,441,36.5,8.8,0.0,0,0
2025-04-01 06:00:00,Whitefield Main Road,2047,23.6,41.0,0.0,0,0
2025-04-01 07:00:00,Whitefield Main Road,1693,26.5,33.9,0.0,0,0
2025-04-01 08:00:00,Whitefield Main Road,4044,7.6,80.9,0.0,0,0
2025-04-01 09:00:00,Whitefield Main Road,4698,5.0,94.0,0.0,0,0
2025-04-01 10:00:00,Whitefield Main Road,4525,5.0,90.5,0.0,0,0
2025-04-01 11:00:00,Whitefield Main Road,4460,5.0,89.2,4.1,0,0
2025-04-01 12:00:00,Whitefield Main Road,1698,26.4,34.0,0.0,0,0
2025-04-01 13:00:00,Whitefield Main Road,1963,24.3,39.3,0.0,0,0
2025-04-01 14:00:00,Whitefield Main Road,1877,25.0,37.6,0.0,0,0
2025-04-01 15:00:00,Whitefield Main Road,1934,24.5,38.7,0.0,0,0
2025-04-01 16:00:00,Whitefield Main Road,2022,23.8,40.5,0.0,0,0
2025-04-01 17:00:00,Whitefield Main Road,4569,5.0,91.4,0.0,0,0
2025-04-01 18:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-01 19:00:00,Whitefield Main Road,4772,5.0,95.4,0.0,0,0
2025-04-01 20:00:00,Whitefield Main Road,4347,5.2,87.0,0.0,0,0
2025-04-01 21:00:00,Whitefield Main Road,4694,5.0,93.9,0.0,0,0
2025-04-01 22:00:00,Whitefield Main Road,1867,25.1,37.4,0.0,0,0
2025-04-01 23:00:00,Whitefield Main Road,1858,25.1,37.2,9.4,0,0
2025-04-02 00:00:00,Whitefield Main Road,1432,28.5,28.6,9.2,0,0
2025-04-02 01:00:00,Whitefield Main Road,653,34.8,13.1,0.0,0,0
2025-04-02 02:00:00,Whitefield Main Road,407,36.7,8.1,0.0,0,0
2025-04-02 03:00:00,Whitefield Main Road,525,35.8,10.5,0.0,0,0
2025-04-02 04:00:00,Whitefield Main Road,286,37.7,5.7,0.0,0,0
2025-04-02 05:00:00,Whitefield Main Road,839,33.3,16.8,0.0,0,0
2025-04-02 06:00:00,Whitefield Main Road,2197,22.4,44.0,0.0,0,0
2025-04-02 07:00:00,Whitefield Main Road,2127,23.0,42.6,0.0,0,0
2025-04-02 08:00:00,Whitefield Main Road,4580,5.0,91.6,0.0,0,0
2025-04-02 09:00:00,Whitefield Main Road,4730,5.0,94.6,0.0,0,0
2025-04-02 10:00:00,Whitefield Main Road,4285,5.7,85.7,0.0,0,0
2025-04-02 11:00:00,Whitefield Main Road,4357,5.1,87.1,0.0,0,0
2025-04-02 12:00:00,Whitefield Main Road,2374,21.0,47.5,0.0,0,0
2025-04-02 13:00:00,Whitefield Main Road,1808,25.5,36.2,0.0,0,0
2025-04-02 14:00:00,Whitefield Main Road,1929,24.6,38.6,0.0,0,0
2025-04-02 15:00:00,Whitefield Main Road,1717,26.3,34.3,0.0,0,0
2025-04-02 16:00:00,Whitefield Main Road,1926,24.6,38.5,0.0,0,0
2025-04-02 17:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-02 18:00:00,Whitefield Main Road,4860,5.0,97.2,0.0,0,0
2025-04-02 19:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-02 20:00:00,Whitefield Main Road,4348,5.2,87.0,0.0,0,0
2025-04-02 21:00:00,Whitefield Main Road,4823,5.0,96.5,0.0,0,0
2025-04-02 22:00:00,Whitefield Main Road,2087,23.3,41.8,0.0,0,0
2025-04-02 23:00:00,Whitefield Main Road,541,35.7,10.8,0.0,0,0
2025-04-03 00:00:00,Whitefield Main Road,759,33.9,15.2,0.0,0,0
2025-04-03 01:00:00,Whitefield Main Road,337,37.3,6.7,0.0,0,0
2025-04-03 02:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-03 03:00:00,Whitefield Main Road,580,35.4,11.6,0.0,0,0
2025-04-03 04:00:00,Whitefield Main Road,486,36.1,9.7,0.0,0,0
2025-04-03 05:00:00,Whitefield Main Road,435,36.5,8.7,0.0,0,0
2025-04-03 06:00:00,Whitefield Main Road,1645,26.8,32.9,0.0,0,0
2025-04-03 07:00:00,Whitefield Main Road,1999,24.0,40.0,0.0,0,0
2025-04-03 08:00:00,Whitefield Main Road,3975,8.2,79.5,0.0,0,0
2025-04-03 09:00:00,Whitefield Main Road,4900,5.0,98.0,6.7,0,0
2025-04-03 10:00:00,Whitefield Main Road,4224,6.2,84.5,0.0,0,0
2025-04-03 11:00:00,Whitefield Main Road,3939,8.5,78.8,0.0,0,0
2025-04-03 12:00:00,Whitefield Main Road,1905,24.8,38.1,0.0,0,0
2025-04-03 13:00:00,Whitefield Main Road,1992,24.1,39.9,0.0,0,0
2025-04-03 14:00:00,Whitefield Main Road,3224,14.2,64.5,8.9,0,0
2025-04-03 15:00:00,Whitefield Main Road,1518,27.9,30.4,0.0,0,0
2025-04-03 16:00:00,Whitefield Main Road,2103,23.2,42.1,0.0,0,0
2025-04-03 17:00:00,Whitefield Main Road,4533,5.0,90.7,0.0,0,0
2025-04-03 18:00:00,Whitefield Main Road,4428,5.0,88.6,0.0,0,0
2025-04-03 19:00:00,Whitefield Main Road,4804,5.0,96.1,0.0,0,0
2025-04-03 20:00:00,Whitefield Main Road,4674,5.0,93.5,0.0,0,0
2025-04-03 21:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-03 22:00:00,Whitefield Main Road,2076,23.4,41.5,0.0,0,0
2025-04-03 23:00:00,Whitefield Main Road,332,37.3,6.7,0.0,0,0
2025-04-04 00:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-04 01:00:00,Whitefield Main Road,543,35.7,10.9,0.0,0,0
2025-04-04 02:00:00,Whitefield Main Road,420,36.6,8.4,1.9,0,0
2025-04-04 03:00:00,Whitefield Main Road,656,34.7,13.1,0.0,0,0
2025-04-04 04:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-04 05:00:00,Whitefield Main Road,662,34.7,13.3,0.0,0,0
2025-04-04 06:00:00,Whitefield Main Road,2353,21.2,47.1,0.0,0,0
2025-04-04 07:00:00,Whitefield Main Road,1905,24.8,38.1,0.0,0,0
2025-04-04 08:00:00,Whitefield Main Road,4365,5.1,87.3,0.0,0,0
2025-04-04 09:00:00,Whitefield Main Road,4088,7.3,81.8,0.0,0,0
2025-04-04 10:00:00,Whitefield Main Road,4900,5.0,98.0,6.9,0,0
2025-04-04 11:00:00,Whitefield Main Road,4166,6.7,83.3,0.0,0,0
2025-04-04 12:00:00,Whitefield Main Road,2118,23.1,42.4,0.0,0,0
2025-04-04 13:00:00,Whitefield Main Road,1721,26.2,34.4,0.0,0,0
2025-04-04 14:00:00,Whitefield Main Road,2424,20.6,48.5,0.0,0,0
2025-04-04 15:00:00,Whitefield Main Road,2211,22.3,44.2,0.0,0,0
2025-04-04 16:00:00,Whitefield Main Road,1830,25.4,36.6,0.0,0,0
2025-04-04 17:00:00,Whitefield Main Road,4539,5.0,90.8,0.0,0,0
2025-04-04 18:00:00,Whitefield Main Road,4618,5.0,92.4,0.0,0,0
2025-04-04 19:00:00,Whitefield Main Road,4204,6.4,84.1,0.0,0,0
2025-04-04 20:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-04 21:00:00,Whitefield Main Road,4829,5.0,96.6,0.0,0,0
2025-04-04 22:00:00,Whitefield Main Road,2049,23.6,41.0,0.0,0,0
2025-04-04 23:00:00,Whitefield Main Road,540,35.7,10.8,0.0,0,0
2025-04-05 00:00:00,Whitefield Main Road,1508,27.9,30.2,9.5,0,1
2025-04-05 01:00:00,Whitefield Main Road,259,37.9,5.2,0.0,0,1
2025-04-05 02:00:00,Whitefield Main Road,426,36.6,8.5,0.0,0,1
2025-04-05 03:00:00,Whitefield Main Road,603,35.2,12.1,0.0,0,1
2025-04-05 04:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-05 05:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-05 06:00:00,Whitefield Main Road,1439,28.5,28.8,0.0,0,1
2025-04-05 07:00:00,Whitefield Main Road,1163,30.7,23.3,0.0,0,1
2025-04-05 08:00:00,Whitefield Main Road,3530,11.8,70.6,6.5,0,1
2025-04-05 09:00:00,Whitefield Main Road,2714,18.3,54.3,0.0,0,1
2025-04-05 10:00:00,Whitefield Main Road,2894,16.8,57.9,0.0,0,1
2025-04-05 11:00:00,Whitefield Main Road,1818,25.4,36.4,0.0,0,1
2025-04-05 12:00:00,Whitefield Main Road,1119,31.0,22.4,0.0,0,1
2025-04-05 13:00:00,Whitefield Main Road,1011,31.9,20.2,0.0,0,1
2025-04-05 14:00:00,Whitefield Main Road,1272,29.8,25.4,0.0,0,1
2025-04-05 15:00:00,Whitefield Main Road,962,32.3,19.2,0.0,0,1
2025-04-05 16:00:00,Whitefield Main Road,1396,28.8,27.9,0.0,0,1
2025-04-05 17:00:00,Whitefield Main Road,3147,14.8,62.9,0.0,0,1
2025-04-05 18:00:00,Whitefield Main Road,3424,12.6,68.5,0.0,0,1
2025-04-05 19:00:00,Whitefield Main Road,2766,17.9,55.3,0.0,0,1
2025-04-05 20:00:00,Whitefield Main Road,3555,11.6,71.1,6.4,0,1
2025-04-05 21:00:00,Whitefield Main Road,2703,18.4,54.1,0.0,0,1
2025-04-05 22:00:00,Whitefield Main Road,1254,30.0,25.1,2.0,0,1
2025-04-05 23:00:00,Whitefield Main Road,614,35.1,12.3,0.0,0,1
2025-04-06 00:00:00,Whitefield Main Road,791,33.7,15.8,0.0,0,1
2025-04-06 01:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-06 02:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-06 03:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-06 04:00:00,Whitefield Main Road,490,36.1,9.8,0.0,0,1
2025-04-06 05:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,1
2025-04-06 06:00:00,Whitefield Main Road,1950,24.4,39.0,5.2,0,1
2025-04-06 07:00:00,Whitefield Main Road,1132,30.9,22.6,0.0,0,1
2025-04-06 08:00:00,Whitefield Main Road,2556,19.5,51.1,0.0,0,1
2025-04-06 09:00:00,Whitefield Main Road,2070,23.4,41.4,0.0,0,1
2025-04-06 10:00:00,Whitefield Main Road,2611,19.1,52.2,0.0,0,1
2025-04-06 11:00:00,Whitefield Main Road,3121,15.0,62.4,0.0,0,1
2025-04-06 12:00:00,Whitefield Main Road,1412,28.7,28.2,0.0,0,1
2025-04-06 13:00:00,Whitefield Main Road,978,32.2,19.6,0.0,0,1
2025-04-06 14:00:00,Whitefield Main Road,1423,28.6,28.5,0.0,0,1
2025-04-06 15:00:00,Whitefield Main Road,830,33.4,16.6,0.0,0,1
2025-04-06 16:00:00,Whitefield Main Road,1291,29.7,25.8,0.0,0,1
2025-04-06 17:00:00,Whitefield Main Road,2556,19.5,51.1,0.0,0,1
2025-04-06 18:00:00,Whitefield Main Road,2535,19.7,50.7,0.0,0,1
2025-04-06 19:00:00,Whitefield Main Road,3266,13.9,65.3,0.0,0,1
2025-04-06 20:00:00,Whitefield Main Road,3162,14.7,63.3,0.0,0,1
2025-04-06 21:00:00,Whitefield Main Road,2929,16.6,58.6,0.0,0,1
2025-04-06 22:00:00,Whitefield Main Road,1472,28.2,29.5,0.0,0,1
2025-04-06 23:00:00,Whitefield Main Road,351,37.2,7.0,0.0,0,1
2025-04-07 00:00:00,Whitefield Main Road,591,35.3,11.8,0.0,0,0
2025-04-07 01:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-07 02:00:00,Whitefield Main Road,379,37.0,7.6,0.0,0,0
2025-04-07 03:00:00,Whitefield Main Road,1138,30.9,22.8,6.7,0,0
2025-04-07 04:00:00,Whitefield Main Road,451,36.4,9.0,0.0,0,0
2025-04-07 05:00:00,Whitefield Main Road,644,34.8,12.9,0.0,0,0
2025-04-07 06:00:00,Whitefield Main Road,2372,21.0,47.4,0.0,0,0
2025-04-07 07:00:00,Whitefield Main Road,1732,26.1,34.7,0.0,0,0
2025-04-07 08:00:00,Whitefield Main Road,4152,6.8,83.1,0.0,0,0
2025-04-07 09:00:00,Whitefield Main Road,4386,5.0,87.7,0.0,0,0
2025-04-07 10:00:00,Whitefield Main Road,4065,7.5,81.3,0.0,0,0
2025-04-07 11:00:00,Whitefield Main Road,4699,5.0,94.0,0.0,0,0
2025-04-07 12:00:00,Whitefield Main Road,1973,24.2,39.5,0.0,0,0
2025-04-07 13:00:00,Whitefield Main Road,2324,21.4,46.5,0.0,0,0
2025-04-07 14:00:00,Whitefield Main Road,2046,23.6,40.9,0.0,0,0
2025-04-07 15:00:00,Whitefield Main Road,2094,23.2,41.9,0.0,0,0
2025-04-07 16:00:00,Whitefield Main Road,1889,24.9,37.8,0.0,0,0
2025-04-07 17:00:00,Whitefield Main Road,4844,5.0,96.9,0.0,0,0
2025-04-07 18:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-07 19:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-07 20:00:00,Whitefield Main Road,4439,5.0,88.8,0.0,0,0
2025-04-07 21:00:00,Whitefield Main Road,4255,6.0,85.1,0.0,0,0
2025-04-07 22:00:00,Whitefield Main Road,2049,23.6,41.0,0.0,0,0
2025-04-07 23:00:00,Whitefield Main Road,552,35.6,11.0,0.0,0,0
2025-04-08 00:00:00,Whitefield Main Road,452,36.4,9.0,0.0,0,0
2025-04-08 01:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-08 02:00:00,Whitefield Main Road,623,35.0,12.5,0.0,0,0
2025-04-08 03:00:00,Whitefield Main Road,827,33.4,16.5,0.0,0,0
2025-04-08 04:00:00,Whitefield Main Road,496,36.0,9.9,0.0,0,0
2025-04-08 05:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-08 06:00:00,Whitefield Main Road,1941,24.5,38.8,0.0,0,0
2025-04-08 07:00:00,Whitefield Main Road,2031,23.8,40.6,0.0,0,0
2025-04-08 08:00:00,Whitefield Main Road,4476,5.0,89.5,0.0,0,0
2025-04-08 09:00:00,Whitefield Main Road,4681,5.0,93.6,0.0,0,0
2025-04-08 10:00:00,Whitefield Main Road,4169,6.6,83.4,0.0,0,0
2025-04-08 11:00:00,Whitefield Main Road,4777,5.0,95.6,0.0,0,0
2025-04-08 12:00:00,Whitefield Main Road,1575,27.4,31.5,0.0,0,0
2025-04-08 13:00:00,Whitefield Main Road,2020,23.8,40.4,0.0,0,0
2025-04-08 14:00:00,Whitefield Main Road,2540,19.7,50.8,0.0,0,0
2025-04-08 15:00:00,Whitefield Main Road,2020,23.8,40.4,0.0,0,0
2025-04-08 16:00:00,Whitefield Main Road,1557,27.5,31.1,0.0,0,0
2025-04-08 17:00:00,Whitefield Main Road,4788,5.0,95.8,0.0,0,0
2025-04-08 18:00:00,Whitefield Main Road,4724,5.0,94.5,0.0,0,0
2025-04-08 19:00:00,Whitefield Main Road,4563,5.0,91.3,0.0,0,0
2025-04-08 20:00:00,Whitefield Main Road,4647,5.0,93.0,0.0,0,0
2025-04-08 21:00:00,Whitefield Main Road,4868,5.0,97.4,0.0,0,0
2025-04-08 22:00:00,Whitefield Main Road,2054,23.6,41.1,1.7,0,0
2025-04-08 23:00:00,Whitefield Main Road,498,36.0,10.0,0.0,0,0
2025-04-09 00:00:00,Whitefield Main Road,328,37.4,6.6,0.0,0,0
2025-04-09 01:00:00,Whitefield Main Road,387,36.9,7.8,0.0,0,0
2025-04-09 02:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-09 03:00:00,Whitefield Main Road,757,33.9,15.2,0.0,0,0
2025-04-09 04:00:00,Whitefield Main Road,392,36.9,7.8,0.0,0,0
2025-04-09 05:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-09 06:00:00,Whitefield Main Road,2109,23.1,42.2,0.0,0,0
2025-04-09 07:00:00,Whitefield Main Road,1926,24.6,38.5,0.0,0,0
2025-04-09 08:00:00,Whitefield Main Road,4391,5.0,87.8,0.0,0,0
2025-04-09 09:00:00,Whitefield Main Road,4153,6.8,83.1,0.0,0,0
2025-04-09 10:00:00,Whitefield Main Road,3717,10.3,74.4,0.0,0,0
2025-04-09 11:00:00,Whitefield Main Road,4794,5.0,95.9,3.7,0,0
2025-04-09 12:00:00,Whitefield Main Road,2200,22.4,44.0,0.0,0,0
2025-04-09 13:00:00,Whitefield Main Road,1847,25.2,37.0,0.0,0,0
2025-04-09 14:00:00,Whitefield Main Road,1914,24.7,38.3,0.0,0,0
2025-04-09 15:00:00,Whitefield Main Road,2090,23.3,41.8,0.0,0,0
2025-04-09 16:00:00,Whitefield Main Road,1729,26.2,34.6,0.0,0,0
2025-04-09 17:00:00,Whitefield Main Road,4786,5.0,95.7,0.0,0,0
2025-04-09 18:00:00,Whitefield Main Road,4660,5.0,93.2,0.0,0,0
2025-04-09 19:00:00,Whitefield Main Road,4456,5.0,89.1,0.0,0,0
2025-04-09 20:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-09 21:00:00,Whitefield Main Road,4684,5.0,93.7,0.0,0,0
2025-04-09 22:00:00,Whitefield Main Road,1908,24.7,38.2,0.0,0,0
2025-04-09 23:00:00,Whitefield Main Road,558,35.5,11.2,0.0,0,0
2025-04-10 00:00:00,Whitefield Main Road,250,38.0,5.0,0.0,0,0
2025-04-10 01:00:00,Whitefield Main Road,319,37.4,6.4,0.0,0,0
2025-04-10 02:00:00,Whitefield Main Road,482,36.1,9.7,1.9,0,0
2025-04-10 03:00:00,Whitefield Main Road,790,33.7,15.8,0.0,0,0
2025-04-10 04:00:00,Whitefield Main Road,275,37.8,5.5,0.0,0,0
2025-04-10 05:00:00,Whitefield Main Road,801,33.6,16.0,0.0,0,0
2025-04-10 06:00:00,Whitefield Main Road,2116,23.1,42.3,0.0,0,0
2025-04-10 07:00:00,Whitefield Main Road,2282,21.7,45.7,0.0,0,0
2025-04-10 08:00:00,Whitefield Main Road,4295,5.6,85.9,0.0,0,0
2025-04-10 09:00:00,Whitefield Main Road,3965,8.3,79.3,0.0,0,0
2025-04-10 10:00:00,Whitefield Main Road,3969,8.2,79.4,0.0,0,0
2025-04-10 11:00:00,Whitefield Main Road,4171,6.6,83.4,0.0,0,0
2025-04-10 12:00:00,Whitefield Main Road,1833,25.3,36.7,0.0,0,0
2025-04-10 13:00:00,Whitefield Main Road,3340,13.3,66.8,9.1,0,0
2025-04-10 14:00:00,Whitefield Main Road,1715,26.3,34.3,0.0,0,0
2025-04-10 15:00:00,Whitefield Main Road,1784,25.7,35.7,0.0,0,0
2025-04-10 16:00:00,Whitefield Main Road,2453,20.4,49.1,0.0,0,0
2025-04-10 17:00:00,Whitefield Main Road,4719,5.0,94.4,0.0,0,0
2025-04-10 18:00:00,Whitefield Main Road,4900,5.0,98.0,6.0,0,0
2025-04-10 19:00:00,Whitefield Main Road,4894,5.0,97.9,0.0,0,0
2025-04-10 20:00:00,Whitefield Main Road,4460,5.0,89.2,0.0,0,0
2025-04-10 21:00:00,Whitefield Main Road,4900,5.0,98.0,0.0,0,0
2025-04-10 22:00:00,Whitefield Main Road,1978,24.2,39.6,0.0,0,0
2025-04-10 23:00:00,Whitefield Main Road,381,36.9,7.6,0.0,0,0
2025-04-11 00:00:00,Whitefield Main Road,786,33.7,15.7,0.0,0,0
2025-04-11 01:00:00,Whitefield Main Road,642,34.9,12.8,0.0,0,0
